Fiyat,İlan Tarihi,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor_Hacmi,Motor_Gucu,Çekiş,Ort_Yakit_Tuketimi,Yakit_Deposu,Hizlanma_0_100_Sn,Agirlik,Silindir_Sayisi
377750.0,18 Kasım 2023,Toyota,Corolla,1.6 Terra,2004,390000.0,Düz,LPG & Benzin,Sedan,Bordo,1598,110,Önden Çekiş,6.5,55,177,1535,4.0
468500.0,18 Kasım 2023,Renault,Clio,1.2 Joy,2013,173000.0,Düz,LPG & Benzin,Hatchback/5,Füme,1149,75,Önden Çekiş,5.5,45,170,1660,4.0
850000.0,18 Kasım 2023,Renault,Megane,1.6 Joy,2019,36000.0,Düz,Benzin,Sedan,Gri,1598,115,Önden Çekiş,6.3,49,185,1760,4.0
695000.0,18 Kasım 2023,Skoda,Rapid,1.6 TDI GreenTec Style,2017,160000.0,Düz,Dizel,Sedan,Beyaz,1596,115,Önden Çekiş,4.2,55,200,2072,4.0
797000.0,18 Kasım 2023,Renault,Megane,1.5 Blue DCI Touch,2020,122470.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,115,Önden Çekiş,4.2,49,161,1530,4.0
220000.0,18 Kasım 2023,Tata,Indigo,1.4 TDI Comfort,2007,135000.0,Düz,Dizel,Sedan,Mavi,1405,70,Önden Çekiş,9.1,42,190,1545,4.0
989000.0,18 Kasım 2023,Ford,Mondeo,1.5 Titanium,2016,103000.0,Otomatik,Benzin,Sedan,Beyaz,1498,160,Önden Çekiş,6.3,62,170,1450,4.0
549900.0,18 Kasım 2023,Renault,Fluence,1.6 Expression,2010,123000.0,Düz,Benzin,Sedan,Füme,1598,110,Önden Çekiş,6.5,60,172,1805,4.0
414900.0,18 Kasım 2023,Ford,Focus,1.6 Trend,2006,222000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1596,100,Önden Çekiş,7.5,55,183,1715,4.0
985000.0,18 Kasım 2023,BMW,3 Serisi,316i Sport Line,2012,175000.0,Otomatik,Benzin,Sedan,Beyaz,1598,136,Arkadan İtiş,5.8,60,176,1540,4.0
565000.0,18 Kasım 2023,Ford,Focus,1.6 TDCi Trend X,2010,280000.0,Düz,Dizel,Sedan,Beyaz,1560,90,Önden Çekiş,4.7,55,176,1540,4.0
430000.0,18 Kasım 2023,Opel,Vectra,1.9 CDTI Design Edition,2005,400000.0,Otomatik,Dizel,Sedan,Gri,1910,150,Önden Çekiş,5.8,60,167,1525,4.0
695000.0,18 Kasım 2023,Renault,Clio,1.5 dCi Touch,2017,192000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.7,45,206,1895,4.0
635000.0,18 Kasım 2023,Fiat,Egea,1.4 Fire Easy,2021,29000.0,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,191,1740,4.0
1250000.0,18 Kasım 2023,Audi,A3,A3 Sedan 1.6 TDI,2019,95000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,110,Önden Çekiş,3.7,50,167,1609,4.0
790000.0,18 Kasım 2023,Audi,A4,A4 Sedan 1.8 TFSI,2011,255000.0,Düz,Benzin,Sedan,Beyaz,1798,120,Önden Çekiş,7.1,65,215,1730,4.0
1140000.0,18 Kasım 2023,Ford,Focus,1.5 TDCi Titanium,2017,89000.0,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1499,120,Önden Çekiş,4.2,55,192,1691,4.0
335000.0,18 Kasım 2023,Fiat,Palio,1.4 EL,1999,138000.0,Düz,LPG & Benzin,Hatchback/5,Kahverengi,1368,77,Önden Çekiş,6.1,51,192,1691,4.0
630000.0,18 Kasım 2023,Ford,Focus,1.6 TDCi Trend X,2013,165000.0,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.2,53,193,1765,4.0
302000.0,18 Kasım 2023,Hyundai,Accent,1.3 LX,2001,334000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1341,86,Önden Çekiş,6.7,45,166,1370,4.0
245000.0,18 Kasım 2023,Peugeot,306,1.6 XR,1997,240000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1587,90,Önden Çekiş,7.7,60,160,1485,4.0
555000.0,18 Kasım 2023,Renault,Clio,0.9 TCe Icon,2013,115000.0,Düz,Benzin,Hatchback/5,Beyaz,898,90,Önden Çekiş,4.5,45,175,1543,4.0
310000.0,18 Kasım 2023,Peugeot,406,2.0 SV,2000,361000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1997,137,Önden Çekiş,8.6,70,183,1730,4.0
865000.0,18 Kasım 2023,Kia,Ceed,1.6 CRDi Premium,2016,194000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1582,136,Önden Çekiş,4.2,53,172,1560,4.0
880000.0,18 Kasım 2023,Peugeot,308,1.6 BlueHdi Allure,2017,71000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1560,122,Önden Çekiş,3.9,53,170,1475,4.0
420000.0,18 Kasım 2023,Volkswagen,Passat,1.8 T Comfortline,1998,360000.0,Düz,LPG & Benzin,Sedan,Yeşil,1781,150,Önden Çekiş,7.9,62,192,1793,4.0
415000.0,18 Kasım 2023,Opel,Corsa,1.4 Twinport Enjoy 111,2010,224000.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1364,100,Önden Çekiş,5.5,45,190,1940,4.0
420000.0,18 Kasım 2023,Skoda,Fabia,1.4 Ambiente,2012,138000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390,85,Önden Çekiş,5.9,45,190,1770,4.0
515000.0,18 Kasım 2023,Renault,Symbol,1.2 Expression,2012,173000.0,Düz,Benzin,Sedan,Gri (titanyum),1149,75,Önden Çekiş,5.9,50,170,1585,4.0
410000.0,18 Kasım 2023,Hyundai,i10,1.1 Team,2008,160000.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),1086,66,Önden Çekiş,5.5,35,196,1805,4.0
675000.0,18 Kasım 2023,Fiat,Egea,1.4 Fire Urban Plus,2020,41000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1368,95,Önden Çekiş,5.7,45,202,1925,4.0
307000.0,18 Kasım 2023,Fiat,Albea,1.4 Fire Dynamic,2006,203000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1368,77,Önden Çekiş,6.1,45,192,2020,4.0
700000.0,18 Kasım 2023,Opel,Astra,1.6 Edition,2013,125000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598,115,Önden Çekiş,6.6,56,164,1609,4.0
360000.0,18 Kasım 2023,Renault,Megane,1.4 Authentique,2005,386000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1390,98,Önden Çekiş,6.7,60,190,1761,4.0
205000.0,18 Kasım 2023,Tofaş,Kartal,S,1997,424000.0,Düz,LPG & Benzin,Station wagon,Beyaz,1581,83,Arkadan İtiş,6.6,52,190,1872,4.0
835000.0,18 Kasım 2023,Volvo,S60,1.6 D Momentum,2015,265000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1560,115,Önden Çekiş,4.1,67,190,1770,4.0
885000.0,18 Kasım 2023,Volkswagen,Jetta,1.4 TSi Highline,2014,151000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1390,160,Önden Çekiş,6.0,55,174,1645,4.0
315000.0,18 Kasım 2023,Fiat,Marea,1.6 Liberty,2005,288400.0,Düz,LPG & Benzin,Sedan,Gri,1596,103,Önden Çekiş,8.1,63,180,1780,4.0
440000.0,18 Kasım 2023,Volkswagen,Polo,1.4 Trendline,2002,290000.0,Düz,Benzin,Hatchback/3,Beyaz,1390,75,Önden Çekiş,6.4,45,174,1685,4.0
708000.0,18 Kasım 2023,Hyundai,i20,1.4 MPI Style,2018,89000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1368,100,Önden Çekiş,6.4,50,192,1770,4.0
890000.0,18 Kasım 2023,Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2017,63455.0,Düz,Benzin,Bilinmiyor,Diğer,1197,105,Önden Çekiş,5.0,55,184,1725,4.0
795000.0,18 Kasım 2023,Renault,Clio,1.0 TCe Touch,2020,29029.0,Düz,Benzin,Bilinmiyor,Diğer,999,90,Önden Çekiş,5.0,42,170,1640,3.0
1800000.0,18 Kasım 2023,Volkswagen,Passat Variant,1.5 TSI Elegance,2022,48000.0,Yarı Otomatik,Benzin,Station wagon,Gri,1498,150,Önden Çekiş,5.3,66,162,1579,4.0
620000.0,18 Kasım 2023,Volkswagen,Passat,2.0 TDi Comfortline,2008,290000.0,Yarı Otomatik,Dizel,Sedan,Füme,1968,140,Önden Çekiş,6.4,70,227,2000,4.0
525000.0,18 Kasım 2023,Skoda,Octavia,1.6 Elegance,2005,280000.0,Düz,LPG & Benzin,Hatchback/5,Altın,1595,102,Önden Çekiş,7.1,55,175,1555,4.0
790000.0,18 Kasım 2023,Seat,Leon,1.2 TSI Style,2016,110467.0,Düz,Benzin,Bilinmiyor,Diğer,1197,110,Önden Çekiş,4.9,50,201,1845,4.0
280000.0,18 Kasım 2023,Hyundai,Accent,1.5 GLS,2000,255000.0,Düz,LPG & Benzin,Sedan,Beyaz,1495,92,Önden Çekiş,6.7,45,165,1600,4.0
570000.0,18 Kasım 2023,Peugeot,301,1.2 PureTech Active,2019,129300.0,Düz,Benzin,Sedan,Beyaz,1199,83,Önden Çekiş,4.9,50,175,1771,4.0
325000.0,18 Kasım 2023,Peugeot,206,1.4 X-Line,2004,271000.0,Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,1360,76,Önden Çekiş,6.4,50,160,1535,4.0
535000.0,18 Kasım 2023,Opel,Astra,1.3 CDTI Cosmo,2013,192000.0,Düz,Dizel,Sedan,Mavi,1248,95,Önden Çekiş,4.2,56,197,1819,4.0
650000.0,18 Kasım 2023,Volkswagen,Jetta,1.6 TDi Comfortline,2012,239000.0,Düz,Dizel,Sedan,Gri (Gümüş),1598,105,Önden Çekiş,4.5,55,183,1730,4.0
872000.0,18 Kasım 2023,Renault,Megane,1.3 TCe Joy,2021,67452.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1332,140,Önden Çekiş,5.3,50,180,1658,4.0
405000.0,18 Kasım 2023,Opel,Vectra,1.6 Comfort,2004,254000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1598,100,Önden Çekiş,7.5,61,194,1888,4.0
1325000.0,18 Kasım 2023,Audi,A4,A4 Sedan 2.0 TDI Quattro Dynamic,2016,185750.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1968,190,4WD (Sürekli),4.4,58,167,1600,4.0
509999.0,18 Kasım 2023,Renault,Megane,1.6 Privilege,2007,224000.0,Düz,LPG & Benzin,Hatchback/5,Bej,1598,110,Önden Çekiş,6.8,60,157,1490,4.0
425000.0,18 Kasım 2023,Opel,Corsa,1.2 Twinport Essentia,2005,160000.0,Yarı Otomatik,Benzin,Hatchback/5,Füme,1229,80,Önden Çekiş,6.0,44,180,1771,4.0
900000.0,18 Kasım 2023,Honda,Civic,1.6 i-VTEC Eco Executive,2015,148000.0,Otomatik,LPG & Benzin,Sedan,Siyah,1598,125,Önden Çekiş,6.7,50,180,1780,4.0
1350000.0,18 Kasım 2023,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2019,98000.0,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1598,120,Önden Çekiş,4.0,59,151,1490,3.0
785000.0,18 Kasım 2023,Fiat,Egea,1.3 Multijet Easy,2023,6100.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,172,1820,4.0
415000.0,18 Kasım 2023,Fiat,Linea,1.3 Multijet Active Plus,2012,229000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,189,1597,4.0
535000.0,18 Kasım 2023,Hyundai,Accent Era,1.5 CRDi-VGT Team,2010,118000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,165,1530,4.0
430000.0,18 Kasım 2023,Renault,Symbol,1.2 Authentique,2012,135000.0,Düz,Benzin,Sedan,Beyaz,1149,75,Önden Çekiş,5.9,50,165,1530,4.0
1155000.0,18 Kasım 2023,Honda,Civic,1.6 i-VTEC ECO Elegance,2019,25000.0,Yarı Otomatik,LPG & Benzin,Sedan,Füme,1597,125,Önden Çekiş,6.3,46,195,1870,4.0
325000.0,18 Kasım 2023,Hyundai,Accent,1.3 LX,2000,250000.0,Düz,LPG & Benzin,Sedan,Gri,1341,86,Önden Çekiş,6.1,45,248,2020,4.0
880000.0,18 Kasım 2023,Skoda,Octavia,1.2 TSI Ambition,2017,84200.0,Düz,Benzin,Hatchback/5,Beyaz,1197,86,Önden Çekiş,4.9,50,178,1704,3.0
650000.0,18 Kasım 2023,Fiat,Egea,1.4 Fire Lounge,2016,67000.0,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,5.7,45,178,1704,3.0
347000.0,18 Kasım 2023,Peugeot,206+,1.4 HDi Comfort,2011,191000.0,Düz,Dizel,Hatchback/5,Gri,1398,71,Önden Çekiş,4.2,50,180,1900,4.0
560000.0,18 Kasım 2023,Renault,Clio,1.2 Icon,2013,107500.0,Düz,Benzin,Hatchback/5,Mavi,1149,75,Önden Çekiş,5.5,45,169,1255,4.0
590000.0,18 Kasım 2023,Ford,Fiesta,1.5 TDCi Trend,2013,158000.0,Düz,Dizel,Hatchback/5,Beyaz,1498,75,Önden Çekiş,3.7,42,200,1660,4.0
230000.0,18 Kasım 2023,Fiat,Tempra,1.6 SX SW,1997,232000.0,Düz,LPG & Benzin,Station wagon,Gri,1581,75,Önden Çekiş,10.3,65,170,1660,4.0
599000.0,18 Kasım 2023,Seat,Leon,1.6 Stylance,2008,154000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1595,102,Önden Çekiş,7.6,55,180,1900,4.0
885000.0,18 Kasım 2023,Renault,Taliant,1.0 Tce Joy,2022,6200.0,Otomatik,Benzin,Sedan,Mavi (metalik),999,90,Önden Çekiş,6.1,50,195,1855,4.0
760000.0,18 Kasım 2023,Renault,Megane,1.6 Joy,2017,55000.0,Düz,Benzin,Sedan,Gri,1598,115,Önden Çekiş,6.3,49,189,1840,4.0
620000.0,18 Kasım 2023,Audi,A3,A3 Sportback 1.4 TFSI Ambition,2008,200000.0,Yarı Otomatik,LPG & Benzin,Hatchback/3,Siyah,1390,125,Önden Çekiş,5.7,55,188,1650,4.0
350000.0,18 Kasım 2023,Renault,Clio,1.5 dCi Alize,2006,228000.0,Düz,Dizel,Sedan,Gri,1461,80,Önden Çekiş,4.7,50,175,1480,4.0
1200000.0,18 Kasım 2023,BMW,2 Serisi,218i M Sport,2015,180000.0,Otomatik,Benzin,Bilinmiyor,Diğer,1499,136,Arkadan İtiş,5.1,52,186,1770,4.0
800000.0,18 Kasım 2023,Skoda,Octavia,1.6 TDI Style CR,2016,179000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598,110,Önden Çekiş,3.7,50,167,1545,4.0
620000.0,18 Kasım 2023,Opel,Astra,1.6 Enjoy 111.Yıl,2011,169900.0,Düz,LPG & Benzin,Sedan,Gri (metalik),1598,115,Önden Çekiş,6.8,52,190,1945,4.0
510000.0,18 Kasım 2023,Fiat,Linea,1.3 Multijet Pop,2015,203000.0,Düz,Dizel,Sedan,Gri,1248,95,Önden Çekiş,4.9,45,167,1609,4.0
639000.0,18 Kasım 2023,Opel,Astra,1.6 Edition,2015,94000.0,Düz,LPG & Benzin,Hatchback/5,Füme,1598,115,Önden Çekiş,6.6,56,173,1600,4.0
511000.0,18 Kasım 2023,Chevrolet,Epica,D LT,2011,175000.0,Otomatik,Dizel,Sedan,Siyah,1991,150,Önden Çekiş,7.6,65,197,2028,4.0
647000.0,18 Kasım 2023,Renault,Megane,1.5 dCi Sport Tourer Privilege,2011,152000.0,Düz,Dizel,Station wagon,Beyaz,1461,105,Önden Çekiş,4.5,60,180,1640,4.0
1130000.0,18 Kasım 2023,Honda,Civic,1.6 i-VTEC ECO Elegance,2018,65000.0,Yarı Otomatik,LPG & Benzin,Sedan,Beyaz,1597,125,Önden Çekiş,6.7,47,182,1982,4.0
1100000.0,18 Kasım 2023,Seat,Leon,1.5 EcoTSI FR,2020,84500.0,Yarı Otomatik,Benzin,Hatchback/5,Kırmızı,1498,150,Önden Çekiş,5.1,50,169,1480,4.0
463000.0,18 Kasım 2023,Renault,Clio,1.5 dCi Grandtour Dynamique,2010,239000.0,Düz,Dizel,Station wagon,Gri,1461,85,Önden Çekiş,4.4,55,188,1810,4.0
620000.0,18 Kasım 2023,Opel,Corsa,1.3 CDTI Essentia,2014,106000.0,Düz,Dizel,Hatchback/5,Beyaz,1248,75,Önden Çekiş,4.2,45,163,1554,4.0
700000.0,18 Kasım 2023,Audi,A4,A4 Sedan 1.8 TFSI,2010,233000.0,Otomatik,Benzin,Sedan,Gri (Gümüş),1798,120,Önden Çekiş,7.5,65,170,1510,4.0
630000.0,18 Kasım 2023,Seat,Ibiza,1.4 Reference,2014,110000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390,85,Önden Çekiş,5.9,45,193,1975,4.0
450000.0,18 Kasım 2023,Citroen,C3,1.4 Attraction,2011,200000.0,Düz,Dizel,Hatchback/5,Beyaz,1360,76,Önden Çekiş,6.3,50,187,1730,4.0
330000.0,18 Kasım 2023,Opel,Vectra,2.0 CD,1997,324000.0,Düz,LPG & Benzin,Sedan,Bordo,1998,136,Önden Çekiş,8.7,61,215,1720,4.0
198000.0,18 Kasım 2023,Tofaş,Doğan,S,1998,55000.0,Düz,LPG & Benzin,Sedan,Bordo,1581,83,Arkadan İtiş,6.5,50,173,1710,4.0
569750.0,18 Kasım 2023,Citroen,C-Elysee,1.6 HDi Exclusive,2016,209574.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.1,48,192,1645,3.0
380000.0,18 Kasım 2023,Renault,Clio,1.4 Alize,2004,249000.0,Düz,LPG & Benzin,Sedan,Yeşil,1390,98,Önden Çekiş,7.0,50,189,1800,4.0
320000.0,18 Kasım 2023,Fiat,Brava,1.6 ELX,2001,165500.0,Düz,LPG & Benzin,Hatchback/5,Bordo,1581,103,Önden Çekiş,7.8,50,190,1670,4.0
680000.0,18 Kasım 2023,Fiat,Egea,1.3 Multijet Urban Plus,2019,103000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,190,1872,4.0
445000.0,18 Kasım 2023,Renault,Clio,1.5 dCi Authentique,2009,257000.0,Düz,Dizel,Hatchback/5,Gri,1461,70,Önden Çekiş,4.5,55,197,2028,4.0
520000.0,18 Kasım 2023,Opel,Astra,1.6 Essentia,2013,110000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598,115,Önden Çekiş,6.5,52,160,1490,4.0
650000.0,18 Kasım 2023,Citroen,C4,1.6 e-HDi Confort Plus,2011,203000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1560,114,Önden Çekiş,4.2,60,214,2190,4.0
600000.0,18 Kasım 2023,Volkswagen,Jetta,1.4 TSi Comfortline,2010,245000.0,Yarı Otomatik,Benzin,Sedan,Gri (Gümüş),1390,122,Önden Çekiş,6.3,55,183,1895,4.0
855000.0,18 Kasım 2023,Volkswagen,Jetta,1.6 TDi Highline,2013,160000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1598,105,Önden Çekiş,4.7,55,172,1775,4.0
520000.0,18 Kasım 2023,Toyota,Yaris,1.33 Terra,2009,136000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1329,101,Önden Çekiş,5.1,42,172,1775,4.0
495000.0,18 Kasım 2023,Hyundai,Accent Era,1.5 CRDi-VGT Team,2010,216000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,210,1980,4.0
580000.0,18 Kasım 2023,Fiat,Linea,1.3 Multijet Urban,2017,186000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,179,1815,4.0
488000.0,18 Kasım 2023,Renault,Megane,1.5 dCi Privilege,2008,260000.0,Düz,Dizel,Sedan,Füme,1461,100,Önden Çekiş,4.9,60,217,2105,4.0
355000.0,18 Kasım 2023,Chevrolet,Aveo,1.2 S,2009,269800.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1206,84,Önden Çekiş,5.5,45,176,1708,4.0
440000.0,18 Kasım 2023,Volkswagen,Golf,1.6 Comfortline,2001,284500.0,Düz,LPG & Benzin,Hatchback/5,Gri,1595,105,Önden Çekiş,6.8,55,186,1675,4.0
272000.0,18 Kasım 2023,Renault,Megane,2.0 RXT,1998,289000.0,Düz,LPG & Benzin,Sedan,Mavi,1998,115,Önden Çekiş,8.4,60,203,1840,4.0
570000.0,18 Kasım 2023,Fiat,Egea,1.3 Multijet Easy Plus,2019,217000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,193,1975,4.0
549000.0,18 Kasım 2023,Mazda,3,1.6 Touring,2009,202000.0,Düz,LPG & Benzin,Sedan,Siyah,1598,105,Önden Çekiş,6.9,55,169,1255,4.0
380000.0,18 Kasım 2023,Kia,Rio,1.4 GSL Trend,2009,169000.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1399,97,Önden Çekiş,6.2,45,180,1900,4.0
350000.0,18 Kasım 2023,Peugeot,206,1.4 X-Design,2005,222000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1360,76,Önden Çekiş,6.9,50,180,1900,4.0
560000.0,18 Kasım 2023,Ford,Fiesta,1.5 TDCi Trend X,2016,173000.0,Düz,Dizel,Hatchback/5,Beyaz,1498,75,Önden Çekiş,3.7,42,179,1580,4.0
1439000.0,18 Kasım 2023,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2019,86000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,4.0,66,182,1588,3.0
549500.0,18 Kasım 2023,Volkswagen,Polo,1.2 Trendline,2012,188000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1198,70,Önden Çekiş,5.5,45,200,1891,4.0
330000.0,18 Kasım 2023,Renault,Scenic,1.6 RXT,2000,342000.0,Otomatik,LPG & Benzin,MPV,Gri (Gümüş),1598,107,Önden Çekiş,7.9,60,190,1820,4.0
915000.0,18 Kasım 2023,Seat,Leon,1.2 TSI Style,2017,43000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1197,110,Önden Çekiş,4.9,50,223,1830,4.0
1150000.0,18 Kasım 2023,MINI,Cooper,1.5 D Pepper,2017,86500.0,Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1496,116,Önden Çekiş,3.8,44,180,1565,4.0
1639000.0,18 Kasım 2023,Mercedes - Benz,CLA,200 AMG,2014,52000.0,Otomatik,Benzin,Bilinmiyor,Kırmızı,1595,156,Önden Çekiş,5.1,50,175,1559,4.0
5600000.0,18 Kasım 2023,BMW,7 Serisi,730i Long Executive Lounge,2016,102000.0,Otomatik,Benzin,Sedan,Siyah,1998,258,Arkadan İtiş,5.8,78,167,1454,4.0
290000.0,18 Kasım 2023,Opel,Corsa,1.4 GLS,1997,278500.0,Otomatik,LPG & Benzin,Hatchback/5,Yeşil (metalik),1389,90,Önden Çekiş,8.2,42,151,1400,4.0
495000.0,18 Kasım 2023,Citroen,C-Elysee,1.6 HDi Attraction,2016,197000.0,Düz,Dizel,Sedan,Beyaz,1560,93,Önden Çekiş,4.3,48,185,1675,4.0
450000.0,18 Kasım 2023,Chevrolet,Cruze,1.6 LS,2010,182662.0,Otomatik,Benzin,Sedan,Siyah,1598,113,Önden Çekiş,7.8,60,165,1440,4.0
820000.0,18 Kasım 2023,Volkswagen,Jetta,1.6 TDi Highline,2012,155000.0,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1598,105,Önden Çekiş,4.7,55,165,1440,4.0
315000.0,18 Kasım 2023,Fiat,Brava,1.6 SX,2000,223000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1581,103,Önden Çekiş,7.8,50,195,1595,4.0
770000.0,18 Kasım 2023,Opel,Astra,1.4 T Enjoy,2018,80000.0,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1399,150,Önden Çekiş,5.5,52,185,1890,4.0
770000.0,18 Kasım 2023,Opel,Astra,1.6 Edition Plus,2017,92000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.5,56,185,1740,4.0
925000.0,18 Kasım 2023,Audi,A3,A3 Sportback 1.6 TDI Ambiente,2015,197000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598,110,Önden Çekiş,3.9,50,190,2050,4.0
383900.0,18 Kasım 2023,Ford,Focus,1.6 TDCi Trend,2008,290000.0,Düz,Dizel,Sedan,Gri (Gümüş),1560,110,Önden Çekiş,4.5,55,221,1920,4.0
799000.0,18 Kasım 2023,Opel,Insignia,1.6 CDTI Design,2016,171000.0,Otomatik,Dizel,Sedan,Siyah,1598,136,Önden Çekiş,5.0,70,221,1920,4.0
1575000.0,18 Kasım 2023,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2019,55000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,4.0,66,187,1730,4.0
1225000.0,18 Kasım 2023,Mercedes - Benz,C,C 180 BlueEFFICIENCY AMG,2011,128000.0,Otomatik,Benzin,Sedan,Siyah,1796,156,Arkadan İtiş,6.7,67,172,1560,4.0
580000.0,18 Kasım 2023,Peugeot,301,1.6 BlueHDI Active,2018,160000.0,Düz,Dizel,Sedan,Kahverengi,1560,102,Önden Çekiş,3.9,50,188,1550,4.0
455000.0,18 Kasım 2023,Hyundai,Accent Era,1.5 CRDi-VGT Team,2008,190000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,170,1634,4.0
1050000.0,18 Kasım 2023,Mercedes - Benz,B,B 180 CDI BlueEFFICIENCY Elite,2015,170000.0,Yarı Otomatik,Dizel,MPV,Beyaz,1461,109,Önden Çekiş,4.0,56,194,1850,4.0
440000.0,18 Kasım 2023,Hyundai,Getz,1.4 DOHC HY KLM,2006,180000.0,Düz,LPG & Benzin,Hatchback/5,Siyah,1399,97,Önden Çekiş,6.0,45,213,2040,4.0
365000.0,18 Kasım 2023,Volkswagen,Polo,1.6,1999,158000.0,Otomatik,Benzin,Hatchback/5,Bordo,1598,75,Önden Çekiş,8.6,45,206,1895,4.0
465000.0,18 Kasım 2023,Fiat,Linea,1.3 Multijet Pop,2015,187000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,190,1790,4.0
915000.0,18 Kasım 2023,Volvo,V40 Cross Country,1.6 D Advance,2013,140000.0,Yarı Otomatik,Dizel,Station wagon,Kahverengi,1560,115,Önden Çekiş,3.8,52,190,1790,4.0
375000.0,18 Kasım 2023,Hyundai,Accent,1.3 Admire,2005,240000.0,Düz,Benzin,Sedan,Beyaz,1341,86,Önden Çekiş,6.7,45,212,1825,4.0
735000.0,18 Kasım 2023,Volvo,S60,2.0 D Advance,2012,204500.0,Otomatik,Dizel,Sedan,Füme,1984,163,Önden Çekiş,5.9,67,191,1700,4.0
435000.0,18 Kasım 2023,Peugeot,806,2.1 DT ST,1999,357000.0,Düz,Dizel,MPV,Lacivert,2088,110,Önden Çekiş,8.2,80,233,1950,4.0
730000.0,18 Kasım 2023,Fiat,Egea,1.3 Multijet Easy,2023,7350.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,50,176,1440,4.0
