Fiyat,Marka,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Motor_Hacmi,Motor_Gucu,Çekiş,Ort_Yakit_Tuketimi,Yakit_Deposu,Agirlik,Silindir_Sayisi,Maksimum Hız
495000.0,Hyundai,2011,120000.0,Düz,Dizel,Sedan,Gri (Gümüş),1493,110,Önden Çekiş,4.6,45,1760,4.0,185
297500.0,Fiat,2004,235000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1596,103,Önden Çekiş,8.1,63,1555,4.0,175
375000.0,Volkswagen,1999,390000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1781,150,Önden Çekiş,7.9,62,1840,4.0,210
440000.0,Renault,2004,170000.0,Düz,LPG & Benzin,MPV,Gri,1598,115,Önden Çekiş,7.2,60,1650,4.0,162
620000.0,Opel,2012,143000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi (metalik),1364,100,Önden Çekiş,5.9,45,1660,4.0,168
449000.0,Fiat,2010,177900.0,Düz,Dizel,Sedan,Gri (Gümüş),1248,90,Önden Çekiş,4.9,45,1660,4.0,168
515000.0,Honda,2010,183500.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1339,100,Önden Çekiş,5.4,42,1730,4.0,172
1215000.0,Volkswagen,2016,190000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1598,120,Önden Çekiş,4.0,66,1730,4.0,172
445000.0,Ford,2012,242000.0,Düz,Dizel,Hatchback/5,Gri (metalik),1398,70,Önden Çekiş,4.2,45,1535,4.0,177
520000.0,Toyota,2004,238000.0,Düz,LPG & Benzin,Sedan,Bordo,1598,110,Önden Çekiş,6.5,55,1720,4.0,215
810000.0,Toyota,2013,72000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1364,90,Önden Çekiş,4.2,50,1485,4.0,170
550000.0,Opel,2013,100500.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1248,75,Önden Çekiş,4.2,45,1800,4.0,192
345000.0,Peugeot,2011,140500.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),1360,76,Önden Çekiş,6.3,50,1945,4.0,190
527500.0,Toyota,2007,246000.0,Yarı Otomatik,Dizel,Sedan,Gri (Gümüş),1364,90,Önden Çekiş,4.9,55,1520,3.0,163
590000.0,Ford,2011,138000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1596,100,Önden Çekiş,6.7,55,1730,4.0,192
710000.0,Renault,2016,150000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.6,45,1730,4.0,192
1885000.0,Volkswagen,2021,6450.0,Yarı Otomatik,Benzin,Sedan,Siyah,1498,150,Önden Çekiş,5.3,66,1575,4.0,167
410000.0,Fiat,2011,192000.0,Düz,Dizel,Sedan,Beyaz,1248,90,Önden Çekiş,4.9,45,1872,4.0,190
420000.0,Fiat,2012,220000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1845,4.0,200
420000.0,Renault,2010,250000.0,Düz,Dizel,Sedan,Gri (Gümüş),1461,65,Önden Çekiş,4.5,50,1745,4.0,193
400000.0,Volkswagen,2006,300000.0,Düz,Benzin,Hatchback/5,Mavi (metalik),1598,115,Önden Çekiş,7.1,55,1944,4.0,181
627500.0,Honda,2008,106000.0,Otomatik,Benzin,Sedan,Bej,1339,83,Önden Çekiş,5.7,42,1944,4.0,181
520000.0,Ford,2008,230000.0,Düz,Dizel,Hatchback/5,Gri (titanyum),1560,110,Önden Çekiş,4.8,55,1330,4.0,164
865500.0,Ford,2016,129000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,2030,4.0,190
720000.0,Fiat,2022,27000.0,Düz,Benzin,Sedan,Gri (Gümüş),1368,95,Önden Çekiş,6.4,45,1761,4.0,175
709700.0,Toyota,2016,56000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1329,99,Önden Çekiş,5.1,42,1515,4.0,167
444000.0,Fiat,2007,188000.0,Yarı Otomatik,LPG & Benzin,Hatchback/5,Siyah,1368,77,Önden Çekiş,6.1,45,1966,4.0,204
350000.0,Opel,1998,189000.0,Düz,LPG & Benzin,Hatchback/5,Mavi (metalik),1389,90,Önden Çekiş,7.4,42,1420,4.0,162
304500.0,Peugeot,2001,230000.0,Düz,Benzin,Hatchback/3,Mavi,1587,110,Önden Çekiş,6.8,50,1870,4.0,200
940000.0,Seat,2016,130000.0,Düz,Benzin,Hatchback/5,Gri,1395,125,Önden Çekiş,5.2,50,1475,4.0,168
439750.0,Fiat,2015,147000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1945,4.0,176
302000.0,Fiat,2000,175000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1368,77,Önden Çekiş,6.1,51,1550,4.0,177
355000.0,Renault,2011,320000.0,Düz,Dizel,Sedan,Gri (Gümüş),1461,65,Önden Çekiş,4.5,50,1660,4.0,170
615000.0,Ford,2013,207000.0,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.2,53,1932,4.0,205
1530000.0,Mercedes - Benz,2015,79000.0,Otomatik,Benzin,Bilinmiyor,Diğer,1595,156,Önden Çekiş,5.1,50,1480,4.0,169
1050000.0,Opel,2018,50500.0,Otomatik,Benzin,Hatchback/5,Beyaz,1399,150,Önden Çekiş,5.5,52,1555,4.0,169
515000.0,Renault,2010,217000.0,Düz,Dizel,Sedan,Siyah,1461,105,Önden Çekiş,4.5,60,1630,4.0,176
590000.0,Toyota,2012,106000.0,Düz,Benzin,Hatchback/5,Beyaz,1329,99,Önden Çekiş,6.0,55,1630,4.0,176
630000.0,Opel,2011,137000.0,Düz,Benzin,Hatchback/5,Beyaz,1364,140,Önden Çekiş,5.9,56,1705,4.0,174
364000.0,Ford,2004,258000.0,Düz,Benzin,Hatchback/5,Beyaz,1388,80,Önden Çekiş,6.4,45,1578,4.0,175
742500.0,Renault,2018,135000.0,Yarı Otomatik,Dizel,Sedan,Gri,1461,110,Önden Çekiş,3.8,49,1814,4.0,185
385000.0,Peugeot,2008,104000.0,Düz,Benzin,Sedan,Kırmızı,1360,76,Önden Çekiş,6.5,50,1515,4.0,167
825000.0,Volkswagen,2013,152000.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1197,105,Önden Çekiş,4.8,50,1730,4.0,192
370000.0,Renault,2001,295000.0,Düz,LPG & Benzin,Bilinmiyor,Diğer,1598,107,Önden Çekiş,6.9,60,1585,4.0,165
472500.0,Fiat,2009,126000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1368,77,Önden Çekiş,5.9,45,1575,4.0,167
665000.0,Ford,2013,176500.0,Yarı Otomatik,LPG & Benzin,Sedan,Gri,1596,125,Önden Çekiş,6.0,55,1440,4.0,162
638750.0,Opel,2016,92000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,1364,100,Önden Çekiş,5.7,45,1900,4.0,192
499000.0,Renault,2017,216000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,1460,4.0,180
325000.0,Renault,2008,275000.0,Düz,Dizel,Sedan,Gri (metalik),1461,65,Önden Çekiş,4.5,50,1770,4.0,192
720000.0,Renault,2012,209000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,4.4,60,1920,4.0,197
415000.0,Dacia,2011,235000.0,Düz,Dizel,Hatchback/5,Siyah,1461,70,Önden Çekiş,4.5,50,1670,3.0,172
610000.0,Renault,2016,215000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,1830,4.0,193
690000.0,Ford,2016,208000.0,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,1485,3.0,160
525000.0,Ford,2008,174.0,Düz,Dizel,Hatchback/5,Gri,1560,90,Önden Çekiş,4.5,45,1579,4.0,162
969500.0,Hyundai,2020,12010.0,Otomatik,Benzin,Hatchback/5,Kırmızı,1368,100,Önden Çekiş,6.1,40,2280,4.0,239
935000.0,Honda,2021,35000.0,Yarı Otomatik,LPG & Benzin,Sedan,Füme,1597,125,Önden Çekiş,6.7,47,1895,4.0,199
710000.0,Honda,2012,114000.0,Otomatik,LPG & Benzin,Hatchback/5,Beyaz,1339,100,Önden Çekiş,5.4,42,1555,4.0,180
1000000.0,Seat,2016,144600.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,1395,150,Önden Çekiş,4.9,50,1870,4.0,195
545000.0,Fiat,2017,117000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,2035,6.0,226
320000.0,Peugeot,2006,241000.0,Düz,Dizel,Sedan,Siyah,1560,112,Önden Çekiş,5.3,66,1696,4.0,160
659000.0,Renault,2015,134500.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,4.4,60,1490,4.0,172
330000.0,Fiat,2010,235000.0,Düz,Dizel,Sedan,Gri (Gümüş),1248,70,Önden Çekiş,4.7,48,1573,4.0,177
185000.0,Hyundai,1997,275000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1341,75,Önden Çekiş,6.5,45,1650,4.0,190
560000.0,Ford,2011,168000.0,Düz,Dizel,Hatchback/5,Gri (titanyum),1398,70,Önden Çekiş,4.2,45,1675,4.0,185
530000.0,Opel,2014,157000.0,Düz,Dizel,Hatchback/5,Beyaz,1248,75,Önden Çekiş,4.2,45,1675,4.0,185
545000.0,Peugeot,2011,252000.0,Düz,Dizel,Hatchback/5,Siyah,1560,91,Önden Çekiş,6.0,60,1650,4.0,175
352500.0,Renault,2008,249000.0,Düz,Dizel,Sedan,Gri,1461,85,Önden Çekiş,4.3,50,1670,4.0,195
410000.0,Fiat,2014,223000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.9,45,1693,4.0,190
655000.0,Volkswagen,2014,275000.0,Düz,Dizel,Hatchback/5,Beyaz,1598,90,Önden Çekiş,3.8,50,1535,4.0,164
875000.0,Opel,2017,124000.0,Otomatik,Dizel,Sedan,Beyaz,1598,136,Önden Çekiş,5.1,56,1584,4.0,170
495000.0,Toyota,2006,180000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1598,110,Önden Çekiş,7.0,55,1650,4.0,176
595000.0,Opel,2012,177000.0,Düz,Dizel,Hatchback/5,Siyah,1248,90,Önden Çekiş,4.9,52,1945,4.0,190
430000.0,Renault,2007,199750.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1390,98,Önden Çekiş,6.7,60,2073,4.0,206
325000.0,Chevrolet,2007,214000.0,Düz,LPG & Benzin,Sedan,Beyaz,1399,94,Önden Çekiş,6.7,45,1565,4.0,163
510000.0,Suzuki,2008,207000.0,Düz,Benzin,Hatchback/5,Turuncu,1328,93,4WD (Sürekli),6.5,40,1730,4.0,183
689000.0,Opel,2012,63500.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598,115,Önden Çekiş,6.5,52,1609,4.0,167
525000.0,Renault,2016,186000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,1609,4.0,167
730000.0,Citroen,2016,76000.0,Düz,Dizel,Hatchback/5,Beyaz,1560,93,Önden Çekiş,4.1,60,1470,4.0,170
1025000.0,Seat,2015,126000.0,Düz,Benzin,Hatchback/5,Beyaz,1395,150,Önden Çekiş,4.9,50,1700,4.0,191
800000.0,Volkswagen,2014,87000.0,Düz,Benzin,Hatchback/5,Beyaz,1197,105,Önden Çekiş,4.9,50,1375,4.0,160
650000.0,Citroen,2014,97300.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),1598,122,Önden Çekiş,6.2,60,1936,4.0,192
315000.0,Fiat,2004,144000.0,Düz,Benzin,Hatchback/3,Mavi,1242,81,Önden Çekiş,7.2,51,1982,4.0,182
475000.0,Chevrolet,2011,131000.0,Düz,Benzin,Hatchback/5,Beyaz,1399,100,Önden Çekiş,5.9,45,1660,4.0,170
615000.0,Fiat,2018,120000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,1650,4.0,176
395000.0,Volkswagen,2004,220000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1390,75,Önden Çekiş,6.4,45,1730,4.0,187
750000.0,Volkswagen,2013,267000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri,1598,105,Önden Çekiş,3.9,50,1830,4.0,223
860000.0,Hyundai,2014,89000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1582,128,Önden Çekiş,5.5,53,1915,4.0,185
890000.0,Toyota,2016,58000.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1598,132,Önden Çekiş,6.1,55,1915,4.0,185
743000.0,Hyundai,2015,88000.0,Düz,Benzin,Hatchback/5,Beyaz,1248,84,Önden Çekiş,5.1,50,1565,4.0,172
900000.0,Skoda,2016,111000.0,Yarı Otomatik,Benzin,Hatchback/5,Gri,1197,110,Önden Çekiş,4.9,50,1660,4.0,170
680000.0,Opel,2015,98500.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1364,140,Önden Çekiş,5.9,56,1555,4.0,182
880000.0,Honda,2013,125000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1595,125,Önden Çekiş,6.7,50,1579,4.0,162
497000.0,Renault,2011,240000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,105,Önden Çekiş,4.5,60,2120,4.0,199
910000.0,Renault,2019,37000.0,Düz,Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.3,49,1670,4.0,190
950000.0,Toyota,2016,85000.0,Otomatik,Benzin,Sedan,Beyaz,1598,132,Önden Çekiş,6.1,55,1745,4.0,180
415000.0,Renault,2010,187000.0,Düz,Dizel,Hatchback/3,Beyaz,1461,85,Önden Çekiş,4.4,55,1475,4.0,168
245000.0,Tata,2007,145000.0,Düz,Dizel,Sedan,Gri (Gümüş),1405,70,Önden Çekiş,9.1,42,1565,4.0,163
805000.0,Toyota,2013,112000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1364,90,Önden Çekiş,4.1,55,1421,4.0,170
475000.0,Chevrolet,2012,182000.0,Düz,Dizel,Sedan,Gri (metalik),1248,95,Önden Çekiş,4.1,46,1758,4.0,175
400000.0,Fiat,2004,159000.0,Düz,Benzin,Sedan,Lacivert,1242,80,Önden Çekiş,7.0,47,1660,4.0,170
530000.0,Volkswagen,2004,194000.0,Düz,Benzin,Hatchback/3,Mavi,1598,115,Önden Çekiş,6.6,55,1750,4.0,182
825000.0,Skoda,2014,152000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,90,Önden Çekiş,4.5,55,1658,4.0,180
400000.0,Volkswagen,2004,225000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1422,75,Önden Çekiş,4.5,45,1630,4.0,182
420000.0,Ford,2012,251000.0,Düz,Dizel,Hatchback/5,Beyaz,1398,70,Önden Çekiş,4.2,45,1990,4.0,213
685000.0,Nissan,2016,82000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1198,80,Önden Çekiş,5.4,41,1660,4.0,170
703000.0,Opel,2017,90000.0,Düz,Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.5,56,1535,4.0,160
410000.0,Volkswagen,2000,250000.0,Otomatik,LPG & Benzin,Sedan,Mavi (metalik),1781,125,Önden Çekiş,9.0,62,1930,4.0,189
490000.0,Renault,2011,157000.0,Düz,Dizel,Sedan,Gri,1461,85,Önden Çekiş,4.5,60,1795,4.0,190
405000.0,Renault,2011,260000.0,Düz,Dizel,Sedan,Gri (Gümüş),1461,65,Önden Çekiş,4.5,50,1975,4.0,193
630000.0,Seat,2010,220000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390,125,Önden Çekiş,6.2,55,1964,3.0,172
657750.0,Fiat,2020,140000.0,Düz,Dizel,Sedan,Beyaz,1248,95,Önden Çekiş,4.1,45,1675,4.0,186
730000.0,Renault,2017,73000.0,Düz,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.6,45,1560,4.0,175
1035000.0,Skoda,2016,93654.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1598,105,Önden Çekiş,3.9,50,1710,4.0,188
625000.0,Dacia,2013,97668.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1461,90,Önden Çekiş,4.0,50,1710,4.0,188
300000.0,Chevrolet,2008,350000.0,Düz,LPG & Benzin,Sedan,Gri,1399,94,Önden Çekiş,6.4,45,1600,4.0,165
290000.0,Fiat,2000,190000.0,Düz,LPG & Benzin,Sedan,Beyaz,1596,103,Önden Çekiş,8.1,63,1395,4.0,180
521999.0,Renault,2012,190000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,4.5,60,1553,4.0,196
639000.0,Toyota,2014,268000.0,Düz,Dizel,Sedan,Beyaz,1364,90,Önden Çekiş,4.1,55,1553,4.0,196
435000.0,Kia,2011,395000.0,Düz,Dizel,Hatchback/5,Siyah,1582,90,Önden Çekiş,3.9,53,1660,4.0,170
425000.0,Citroen,2007,159000.0,Otomatik,Benzin,Hatchback/5,Gri (Gümüş),1587,111,Önden Çekiş,7.0,47,1345,3.0,160
437000.0,Opel,2006,219000.0,Yarı Otomatik,Dizel,Hatchback/5,Gri (Gümüş),1248,70,Önden Çekiş,4.4,44,1255,4.0,169
900000.0,Skoda,2016,140000.0,Yarı Otomatik,Dizel,Hatchback/5,Siyah,1598,110,Önden Çekiş,3.7,50,1900,4.0,180
1725000.0,Peugeot,2022,22000.0,Otomatik,Benzin,Sedan,Beyaz,1598,225,Önden Çekiş,5.7,62,1915,4.0,230
668000.0,Ford,2013,285000.0,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.2,53,1780,4.0,186
390000.0,Fiat,2008,173000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1368,77,Önden Çekiş,6.1,51,1720,4.0,175
310000.0,Mitsubishi,1999,169000.0,Düz,Benzin,Sedan,Beyaz,1834,125,Önden Çekiş,6.2,60,1870,4.0,205
405000.0,Fiat,2011,214000.0,Düz,Dizel,Sedan,Beyaz,1248,90,Önden Çekiş,4.9,45,1515,4.0,167
415000.0,Peugeot,2005,106000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1360,76,Önden Çekiş,6.4,50,1945,4.0,190
500000.0,Ford,2011,218000.0,Düz,Dizel,Hatchback/5,Gri (Gümüş),1560,95,Önden Çekiş,4.2,53,1476,4.0,170
639000.0,Opel,2014,152000.0,Düz,LPG & Benzin,Sedan,Beyaz,1598,115,Önden Çekiş,6.5,56,1505,4.0,198
785000.0,Skoda,2016,147000.0,Düz,Dizel,Hatchback/5,Beyaz,1598,110,Önden Çekiş,3.8,50,1600,4.0,165
640000.0,Hyundai,2008,93000.0,Düz,Dizel,Sedan,Gri,1493,110,Önden Çekiş,4.6,45,1825,4.0,196
510000.0,Volkswagen,2010,325000.0,Düz,Dizel,Hatchback/5,Beyaz,1598,105,Önden Çekiş,4.5,55,1545,4.0,172
365000.0,Opel,2001,328000.0,Düz,LPG & Benzin,Hatchback/5,Gri,1598,100,Önden Çekiş,7.1,52,1609,4.0,167
1075000.0,Honda,2017,84100.0,Otomatik,LPG & Benzin,Sedan,Beyaz,1597,125,Önden Çekiş,6.7,47,1915,4.0,198
400000.0,Renault,2005,234000.0,Düz,Dizel,Sedan,Gri,1461,106,Önden Çekiş,4.7,60,1814,4.0,185
535000.0,Dacia,2013,221650.0,Düz,Dizel,Hatchback/5,Mavi (metalik),1461,90,Önden Çekiş,5.0,50,1575,4.0,157
1175000.0,Volkswagen,2017,113000.0,Düz,Dizel,Sedan,Beyaz,1598,120,Önden Çekiş,4.0,66,1609,4.0,167
960000.0,Renault,2017,109000.0,Düz,Dizel,Sedan,Beyaz,1461,110,Önden Çekiş,3.9,49,1982,4.0,182
449000.0,Renault,2014,220000.0,Düz,Dizel,Sedan,Beyaz,1461,90,Önden Çekiş,3.9,50,1655,4.0,176
465000.0,Ford,2004,199000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri (Gümüş),1596,100,Önden Çekiş,7.8,55,1565,4.0,163
739000.0,Ford,2015,196000.0,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.5,53,1630,4.0,182
468000.0,Toyota,2003,246000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1598,110,Önden Çekiş,7.0,55,1250,3.0,145
242750.0,Hyundai,2000,328000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1341,86,Önden Çekiş,6.1,45,1555,4.0,182
485000.0,Ford,2008,328000.0,Düz,Dizel,Sedan,Beyaz,1560,110,Önden Çekiş,4.8,55,1660,4.0,170
457000.0,Renault,2008,132000.0,Yarı Otomatik,Benzin,Hatchback/5,Siyah,1149,80,Önden Çekiş,5.6,55,2020,4.0,192
456000.0,Hyundai,2009,191000.0,Düz,LPG & Benzin,Hatchback/5,Mavi,1399,97,Önden Çekiş,6.0,45,1814,4.0,185
769750.0,Ford,2015,211000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1499,120,Önden Çekiş,4.2,55,1814,4.0,185
259000.0,Fiat,2004,365000.0,Düz,LPG & Benzin,Sedan,Altın,1596,103,Önden Çekiş,8.1,63,1485,4.0,160
390000.0,Nissan,2001,297918.0,Düz,LPG & Benzin,Hatchback/5,Gri (Gümüş),1497,90,Önden Çekiş,6.6,60,1579,4.0,162
920000.0,Toyota,2019,56700.0,Otomatik,Benzin,Sedan,Beyaz,1598,132,Önden Çekiş,5.5,50,1565,4.0,163
879000.0,Opel,2021,98000.0,Otomatik,Benzin,Hatchback/5,Gri (titanyum),1199,100,Önden Çekiş,4.3,44,1510,4.0,170
419000.0,Volkswagen,2004,300000.0,Otomatik,Benzin,Hatchback/5,Siyah,1598,115,Önden Çekiş,7.6,55,1535,4.0,177
377750.0,Toyota,2004,390000.0,Düz,LPG & Benzin,Sedan,Bordo,1598,110,Önden Çekiş,6.5,55,1535,4.0,177
468500.0,Renault,2013,173000.0,Düz,LPG & Benzin,Hatchback/5,Füme,1149,75,Önden Çekiş,5.5,45,1660,4.0,170
850000.0,Renault,2019,36000.0,Düz,Benzin,Sedan,Gri,1598,115,Önden Çekiş,6.3,49,1760,4.0,185
695000.0,Skoda,2017,160000.0,Düz,Dizel,Sedan,Beyaz,1596,115,Önden Çekiş,4.2,55,2072,4.0,200
797000.0,Renault,2020,122470.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1461,115,Önden Çekiş,4.2,49,1530,4.0,161
220000.0,Tata,2007,135000.0,Düz,Dizel,Sedan,Mavi,1405,70,Önden Çekiş,9.1,42,1545,4.0,190
989000.0,Ford,2016,103000.0,Otomatik,Benzin,Sedan,Beyaz,1498,160,Önden Çekiş,6.3,62,1450,4.0,170
549900.0,Renault,2010,123000.0,Düz,Benzin,Sedan,Füme,1598,110,Önden Çekiş,6.5,60,1805,4.0,172
414900.0,Ford,2006,222000.0,Otomatik,LPG & Benzin,Sedan,Gri (Gümüş),1596,100,Önden Çekiş,7.5,55,1715,4.0,183
985000.0,BMW,2012,175000.0,Otomatik,Benzin,Sedan,Beyaz,1598,136,Arkadan İtiş,5.8,60,1540,4.0,176
565000.0,Ford,2010,280000.0,Düz,Dizel,Sedan,Beyaz,1560,90,Önden Çekiş,4.7,55,1540,4.0,176
430000.0,Opel,2005,400000.0,Otomatik,Dizel,Sedan,Gri,1910,150,Önden Çekiş,5.8,60,1525,4.0,167
695000.0,Renault,2017,192000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1461,90,Önden Çekiş,3.7,45,1895,4.0,206
635000.0,Fiat,2021,29000.0,Düz,LPG & Benzin,Sedan,Beyaz,1368,95,Önden Çekiş,6.4,45,1740,4.0,191
1250000.0,Audi,2019,95000.0,Yarı Otomatik,Dizel,Sedan,Beyaz,1598,110,Önden Çekiş,3.7,50,1609,4.0,167
790000.0,Audi,2011,255000.0,Düz,Benzin,Sedan,Beyaz,1798,120,Önden Çekiş,7.1,65,1730,4.0,215
1140000.0,Ford,2017,89000.0,Yarı Otomatik,Dizel,Sedan,Gri (metalik),1499,120,Önden Çekiş,4.2,55,1691,4.0,192
335000.0,Fiat,1999,138000.0,Düz,LPG & Benzin,Hatchback/5,Kahverengi,1368,77,Önden Çekiş,6.1,51,1691,4.0,192
630000.0,Ford,2013,165000.0,Düz,Dizel,Sedan,Beyaz,1560,95,Önden Çekiş,4.2,53,1765,4.0,193
302000.0,Hyundai,2001,334000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1341,86,Önden Çekiş,6.7,45,1370,4.0,166
245000.0,Peugeot,1997,240000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,1587,90,Önden Çekiş,7.7,60,1485,4.0,160
865000.0,Kia,2016,194000.0,Yarı Otomatik,Dizel,Hatchback/5,Beyaz,1582,136,Önden Çekiş,4.2,53,1560,4.0,172
880000.0,Peugeot,2017,71000.0,Otomatik,Dizel,Hatchback/5,Beyaz,1560,122,Önden Çekiş,3.9,53,1475,4.0,170
420000.0,Volkswagen,1998,360000.0,Düz,LPG & Benzin,Sedan,Yeşil,1781,150,Önden Çekiş,7.9,62,1793,4.0,192
415000.0,Opel,2010,224000.0,Otomatik,LPG & Benzin,Hatchback/5,Siyah,1364,100,Önden Çekiş,5.5,45,1940,4.0,190
420000.0,Skoda,2012,138000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1390,85,Önden Çekiş,5.9,45,1770,4.0,190
515000.0,Renault,2012,173000.0,Düz,Benzin,Sedan,Gri (titanyum),1149,75,Önden Çekiş,5.9,50,1585,4.0,170
410000.0,Hyundai,2008,160000.0,Düz,Benzin,Hatchback/5,Gri (Gümüş),1086,66,Önden Çekiş,5.5,35,1805,4.0,196
675000.0,Fiat,2020,41000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1368,95,Önden Çekiş,5.7,45,1925,4.0,202
307000.0,Fiat,2006,203000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),1368,77,Önden Çekiş,6.1,45,2020,4.0,192
700000.0,Opel,2013,125000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,1598,115,Önden Çekiş,6.6,56,1609,4.0,164
360000.0,Renault,2005,386000.0,Düz,LPG & Benzin,Sedan,Kırmızı,1390,98,Önden Çekiş,6.7,60,1761,4.0,190
835000.0,Volvo,2015,265000.0,Yarı Otomatik,Dizel,Sedan,Siyah,1560,115,Önden Çekiş,4.1,67,1770,4.0,190
885000.0,Volkswagen,2014,151000.0,Yarı Otomatik,Benzin,Sedan,Beyaz,1390,160,Önden Çekiş,6.0,55,1645,4.0,174
315000.0,Fiat,2005,288400.0,Düz,LPG & Benzin,Sedan,Gri,1596,103,Önden Çekiş,8.1,63,1780,4.0,180
440000.0,Volkswagen,2002,290000.0,Düz,Benzin,Hatchback/3,Beyaz,1390,75,Önden Çekiş,6.4,45,1685,4.0,174
708000.0,Hyundai,2018,89000.0,Otomatik,Benzin,Hatchback/5,Beyaz,1368,100,Önden Çekiş,6.4,50,1770,4.0,192
890000.0,Volkswagen,2017,63455.0,Düz,Benzin,Bilinmiyor,Diğer,1197,105,Önden Çekiş,5.0,55,1725,4.0,184
1800000.0,Volkswagen,2022,48000.0,Yarı Otomatik,Benzin,Station wagon,Gri,1498,150,Önden Çekiş,5.3,66,1579,4.0,162
525000.0,Skoda,2005,280000.0,Düz,LPG & Benzin,Hatchback/5,Altın,1595,102,Önden Çekiş,7.1,55,1555,4.0,175
790000.0,Seat,2016,110467.0,Düz,Benzin,Bilinmiyor,Diğer,1197,110,Önden Çekiş,4.9,50,1845,4.0,201
